Lon	Lat	Region	TypeCatOld	KW_Simple	KW_Working	Name	Map
69.44705	37.48738	Transoxiana	towns	cite	cite	Fārġar/Farġar	cornu17
66.00329	37.51897	Transoxiana	waystations	etape	etape	Balḫān ?	cornu17
72.79201	37.57252	Transoxiana	regions	region	region	Fāmir	cornu17
69.09689	37.59010	Transoxiana	waters	riviere	riviere	Nahr Andīǧārāġ	cornu17
69.90205	37.59170	Transoxiana	sites	gue	gue	Maʿbar Baḏaḫšān	cornu17
67.44155	37.60634	Transoxiana	villages	localite	localite	Ṣarmanǧī/Ǧarmanqān	cornu17
67.07594	37.69255	Transoxiana	towns	cite	cite	Hāšimǧird ?	cornu17
65.56778	37.69255	Transoxiana	waystations	etape	etape	Qaryaŧ al-Ḫuwārizmiyyīn ?	cornu17
68.72725	37.70584	Transoxiana	regions	region	region	Waḫš	cornu17
68.78102	37.83441	Transoxiana	towns	cite	cite	Halāward	cornu17
67.63175	37.84131	Transoxiana	towns	cite	cite	Dārzankā/Dārzanǧī ?	cornu17
69.56601	37.84635	Transoxiana	waters	riviere	riviere	Nahr Barbān	cornu17
69.85097	37.87023	Transoxiana	capitals	capitale	capitale	Hulbuk	cornu17
65.26937	37.88800	Transoxiana	capitals	capitale	capitale	Aḫsīsak	cornu17
69.75285	37.94076	Transoxiana	regions	region	region	al-Ḫuttal	cornu17
69.04582	37.95639	Transoxiana	towns	cite	cite	Lāwakand	cornu17
65.15512	38.07235	Transoxiana	waystations	etape	etape	Qaryaŧ al-Buḫāriyyīn ?	cornu17
67.24396	38.21375	Transoxiana	towns	cite	cite	Bāsand	cornu17
67.03158	38.22114	Transoxiana	sites	defile	defile	Bāb al-Ḥadīd	cornu17
69.53106	38.25651	Transoxiana	towns	cite	cite	Tamliyāt	cornu17
67.89454	38.26337	Transoxiana	capitals	capitale	capitale	al-Ṣaġāniyān	cornu17
67.89454	38.26337	Transoxiana	regions	territoire	territoire	al-Ṣaġāniyān	cornu17
70.17895	38.30610	Transoxiana	waters	riviere	riviere	Nahr Hulbuk	cornu17
69.69102	38.32824	Transoxiana	towns	cite	cite	Munk	cornu17
66.78829	38.37384	Transoxiana	villages	localite	localite	Kandak	cornu17
70.91287	38.37779	Transoxiana	waters	riviere	riviere	Nahr Ǧariyab	cornu17
69.21115	38.46704	Transoxiana	capitals	capitale	capitale	Wašǧird/Dastǧird/Dastkird	cornu17
67.57933	38.50044	Transoxiana	towns	cite	cite	Sankardah	cornu17
66.30707	38.53462	Transoxiana	towns	cite	cite	Iskīfaġan	cornu17
65.33793	38.54277	Transoxiana	sites	ribat	ribat	Ribāṭ Ḫuwārān ?	cornu17
68.82268	38.58166	Transoxiana	towns	cite	cite	Šūmān	cornu17
66.26540	38.58192	Transoxiana	regions	canton	canton	Sūnaǧ	cornu17
66.29094	38.84309	Transoxiana	towns	cite	cite	Nawkād/Nūqād Qurayš 	cornu17
65.81040	38.86245	Transoxiana	capitals	capitale	capitale	Nasaf	cornu17
65.81040	38.86245	Transoxiana	regions	territoire	territoire	Nasaf	cornu17
65.54090	38.93150	Transoxiana	towns	cite	cite	Kasbaŧ	cornu17
68.49336	38.95345	Transoxiana	regions	canton	montagnes/canton	al-Buttam	cornu17
66.84071	39.03102	Transoxiana	capitals	capitale	capitale	Kišš/Kašš	cornu17
66.84071	39.03102	Transoxiana	regions	territoire	territoire	Kišš/Kašš	cornu17
65.44949	39.03468	Transoxiana	towns	cite	cite	Bazdaŧ ?	cornu17
65.22233	39.04225	Transoxiana	waystations	etape	etape	Māyamurġ ?	cornu17
63.61874	39.17015	Transoxiana	regions	canton	canton	Firabr	cornu17
70.38730	39.19555	Transoxiana	regions	district	district	al-Rašt	cornu17
64.76666	39.21625	Transoxiana	sites	ribat	ribat	Ribāṭ al-Āstānaŧ ?	cornu17
65.29357	39.29210	Transoxiana	waystations	etape	etape	Biʾr al-Saʿīd ?	cornu17
69.38051	39.30172	Transoxiana	regions	region	region	Mīnk	cornu17
67.06451	39.31836	Transoxiana	villages	localite	localite	Dirizdah ?	cornu17
67.21506	39.33812	Transoxiana	regions	region	region	al-Šāwḏār	cornu17
64.26931	39.34189	Transoxiana	waystations	etape	etape	Miyān Kāl ?	cornu17
63.09182	39.39670	Transoxiana	waters	riviere	riviere	Nahr Ǧayḥūn	cornu17
68.07129	39.40150	Transoxiana	waters	riviere	riviere	Nahr al-Ṣuġd/Nahr Buḫāraŧ	cornu17
65.93205	39.41449	Transoxiana	regions	region	region	al-Ṣuġd	cornu17
67.29033	39.42539	Transoxiana	villages	village	village	Wazkard/Wizkardaŧ	cornu17
65.02339	39.44667	Transoxiana	sites	ribat	ribat	Ribāṭ ʿAtīq ?	cornu17
67.65863	39.46899	Transoxiana	regions	canton	canton/cheflieu	Būnǧikaṯ	cornu17
69.45848	39.51566	Transoxiana	regions	region	region	Masḥā	cornu17
67.41937	39.52707	Transoxiana	regions	canton	canton/cheflieu	Waraġšar	cornu17
66.69218	39.53329	Transoxiana	regions	region	region	Māymurġ/Māyamurġ	cornu17
66.03353	39.54210	Transoxiana	regions	region	region	Sanǧarfaġan	cornu17
64.07172	39.55752	Transoxiana	regions	canton	canton	Baykand	cornu17
68.72187	39.56749	Transoxiana	regions	circon	circon	Ušrūsanaŧ	cornu17
64.42927	39.56944	Transoxiana	villages	localite	localite	Qārāǧūn ?	cornu17
64.73843	39.58498	Transoxiana	waystations	etape	etape	Ǧikam ?	cornu17
67.03225	39.67905	Transoxiana	metropoles	metropole	metropole	Samarqand	cornu17
67.17070	39.70827	Transoxiana	regions	canton	canton/cheflieu	Kabūzanǧakaṯ/Kabūḏanǧakaṯ	cornu17
67.32394	39.74445	Transoxiana	regions	canton	canton	Būzmāǧan	cornu17
68.83442	39.74616	Transoxiana	capitals	capitale	capitale	Būmǧikaṯ/Bunǧikaṯ/Bamǧikaṯ	cornu17
66.63169	39.77390	Transoxiana	villages	localite	localite	Zarmān	cornu17
67.38308	39.79611	Transoxiana	capitals	cheflieu	cheflieu	Abārkaṯ/Barkāṯ	cornu17
62.52055	39.80992	Transoxiana	villages	localite	localite	al-Ṭāhiriyyaŧ ?	cornu17
64.20076	39.81909	Transoxiana	regions	canton	canton	Ḫuǧādah	cornu17
66.52550	39.82347	Transoxiana	regions	region	region	Awfar	cornu17
69.01759	39.83509	Transoxiana	towns	cite	cite	Faġkaṯ/Waġkaṯ	cornu17
64.46489	39.85224	Transoxiana	capitals	capitale	capitale	Buḫāraŧ	cornu17
64.46489	39.85224	Transoxiana	regions	circon	circon	Buḫāraŧ	cornu17
67.71106	39.85470	Transoxiana	sites	ribat	ribat	Ribāṭ Saʿd ?	cornu17
66.37226	39.86785	Transoxiana	towns	cite	cite	Rabinǧan/Arbinǧan	cornu17
64.10801	39.89235	Transoxiana	regions	canton	canton	Maġkān/Muġkān ?	cornu17
64.25722	39.90472	Transoxiana	waystations	etape	etape	Amzah ?	cornu17
69.60096	39.93024	Transoxiana	towns	cite	cite	Arsubānīkaṯ/Subānīkaṯ	cornu17
66.01740	39.93282	Transoxiana	regions	canton	canton	Dabūsiyaŧ	cornu17
67.73525	39.94338	Transoxiana	towns	cite	cite	Nūǧakaṯ	cornu17
66.87902	39.94544	Transoxiana	towns	cite	cite	Ištīḫān ?	cornu17
68.12909	39.95059	Transoxiana	regions	canton	canton/cheflieu	Būrnamaḏ/Fūrnamaḏ	cornu17
68.43288	39.95781	Transoxiana	towns	cite	cite	Zāmin	cornu17
67.58739	39.97120	Transoxiana	towns	cite	cite	Ḫaraqānaŧ ?	cornu17
71.21396	39.97506	Transoxiana	towns	cite	cite	Sūḫ/Sūǧ	cornu17
64.38760	39.98407	Transoxiana	regions	canton	canton	Zandanaŧ	cornu17
63.82036	39.99849	Transoxiana	sites	ribat	ribat	Ribāṭ Tāš	cornu17
68.76220	39.99901	Transoxiana	towns	cite	cite	Ṣābāṭ	cornu17
66.49906	40.00888	Transoxiana	regions	canton	canton/cheflieu	Kušānī/Kušānīya	cornu17
64.78279	40.01136	Transoxiana	regions	canton	canton	al-Ṭawāwīs	cornu17
71.55377	40.02761	Transoxiana	towns	cite	cite	Rištān	cornu17
63.39950	40.05505	Transoxiana	waystations	etape	etape	Šurūḫ ?	cornu17
67.79942	40.09748	Transoxiana	towns	cite	cite	Dīzak	cornu17
65.58856	40.12063	Transoxiana	regions	canton	canton	Ḫudīmankān	cornu17
63.16025	40.13581	Transoxiana	waystations	etape	etape	al-Raml ?	cornu17
70.70139	40.13989	Transoxiana	villages	localite	localite	Asbaraŧ	cornu17
65.40937	40.14581	Transoxiana	regions	canton	canton	Karmiīniyyaŧ	cornu17
64.30515	40.15432	Transoxiana	towns	cite	cite	Warḏānaŧ/Awraḏānaŧ	cornu17
62.82511	40.18541	Transoxiana	sites	ribat	ribat	Ribāṭ Ṭuġān ?	cornu17
65.61472	40.19170	Transoxiana	regions	canton	canton	Ḫarġānkaṯ	cornu17
68.82906	40.22314	Transoxiana	villages	bourgade	bourgade	Ḫāwaṣ/Ḥāwas	cornu17
62.36792	40.23331	Transoxiana	towns	cite	cite	Ǧikarband	cornu17
67.99605	40.23516	Transoxiana	waystations	etape	etape	Biʾr al-Ḥusayn ?	cornu17
72.08263	40.24237	Transoxiana	towns	cite	cite	Zandarāmaš ?	cornu17
65.43455	40.24274	Transoxiana	regions	canton	canton	Madiyamǧakaṯ	cornu17
69.63107	40.24606	Transoxiana	towns	cite	cite	Ḫuǧandaŧ	cornu17
70.51735	40.29225	Transoxiana	towns	cite	cite	Kand	cornu17
72.02839	40.33989	Transoxiana	regions	region	region	Farġānaŧ	cornu17
72.76260	40.34137	Transoxiana	regions	region	region	Nuqād/Naqād	cornu17
73.45613	40.37680	Transoxiana	waters	riviere	riviere	Nahr Ḫuršāb/Nahr Ḫaršāb/Nahr Ḫaršān	cornu17
68.19849	40.38860	Transoxiana	waystations	etape	etape	Biʾr Ḥumayd ?	cornu17
71.10821	40.41184	Transoxiana	regions	region	region	Nasāʾ/Nasiyā	cornu17
71.74749	40.43580	Transoxiana	towns	cite	cite	Awāl	cornu17
62.17614	40.44741	Transoxiana	towns	ville	ville	Darġān	cornu17
70.22677	40.46049	Transoxiana	villages	localite	localite	Ṣāmġār	cornu17
62.28269	40.50009	Transoxiana	sites	ribat	ribat	Ribāṭ Ḥasan ?	cornu17
71.76105	40.50359	Transoxiana	towns	cite	cite	Marġīnan	cornu17
72.85752	40.53599	Transoxiana	towns	cite	cite	Ūš	cornu17
70.43986	40.55623	Transoxiana	waystations	etape	etape	Ǧāǧīstān ?	cornu17
71.05784	40.55623	Transoxiana	towns	cite	cite	Ḫuwākand	cornu17
72.18143	40.55660	Transoxiana	towns	cite	cite	Qubā	cornu17
68.43871	40.57316	Transoxiana	villages	bourgade	bourgade	Wīnkard ?	cornu17
72.05745	40.67718	Transoxiana	towns	cite	cite	Uštīqān ?	cornu17
68.80969	40.71867	Transoxiana	towns	cite	cite	Banākaṯ	cornu17
70.89318	40.78105	Transoxiana	villages	localite	localite	Turmuġān/Ṭurmuqān ?	cornu17
70.20740	40.78508	Transoxiana	regions	region	region	Īlāq	cornu17
62.06959	40.79993	Transoxiana	villages	localite	localite	Nābādġīn ?	cornu17
68.90655	40.80598	Transoxiana	towns	cite	cite	Ḫaraškaṯ	cornu17
73.39026	40.81074	Transoxiana	towns	cite	cite	Ūzǧand	cornu17
72.45652	40.81221	Transoxiana	towns	cite	cite	Andikān	cornu17
69.83739	40.87010	Transoxiana	towns	cite	cite	Arbilaḫ	cornu17
71.16439	40.88072	Transoxiana	towns	cite	cite	Bāb	cornu17
68.87652	40.88768	Transoxiana	towns	cite	cite	Sutūrkaṯ/Uštūrkaṯ	cornu17
69.42766	40.89646	Transoxiana	towns	cite	cite	Biskaṯ	cornu17
70.01367	40.91403	Transoxiana	waters	riviere	riviere	Nahr Īlāq	cornu17
69.98462	40.91696	Transoxiana	waters	riviere	riviere	Nahr Īlāq	cornu17
71.36392	40.91733	Transoxiana	capitals	capitale	capitale	Aḫšīkaṯ	cornu17
70.89511	40.92611	Transoxiana	towns	cite	cite	Wānkaṯ ?	cornu17
71.95478	40.94221	Transoxiana	waters	riviere	riviere	Nahr Šāš/Ṣayḥūn	cornu17
70.00883	40.99377	Transoxiana	towns	cite	cite	Banḫāš/Banǧḫāš ?	cornu17
69.11286	40.99560	Transoxiana	towns	cite	cite	Ǧīnānǧakaṯ ?	cornu17
70.22483	41.01789	Transoxiana	capitals	capitale	capitale	Tūnkaṯ	cornu17
70.53285	41.02958	Transoxiana	towns	cite	cite	Ḫāš/Ḫās/Ḫašt	cornu17
61.95529	41.04840	Transoxiana	sites	defile	defile	Abūqšaŧ	cornu17
69.45575	41.11173	Transoxiana	towns	cite	cite	Bālāyān ?	cornu17
70.99972	41.13472	Transoxiana	capitals	cheflieu	cheflieu	Ḫaylām/Ḫayralam	cornu17
75.81567	41.16025	Transoxiana	villages	localite	localite	Aṭbāš/Ṭabāš	cornu17
69.41991	41.22621	Transoxiana	capitals	capitale	capitale	Binkaṯ	cornu17
61.76738	41.23222	Transoxiana	sites	ribat	ribat	Ribāṭ Sandah ?	cornu17
71.64288	41.24406	Transoxiana	villages	canton	canton/cite	Kāsān	cornu17
69.18357	41.27136	Transoxiana	regions	region	region	al-Šāš/Bilād al-Šāš	cornu17
61.09517	41.28610	Transoxiana	towns	cite	cite	Hazārāsb	cornu17
72.25505	41.28774	Transoxiana	towns	cite	cite	Ardalānkaṯ ?	cornu17
71.97221	41.30084	Transoxiana	regions	region	region	Ǧidġil	cornu17
69.52452	41.31976	Transoxiana	towns	cite	cite	Ǧabġūkaṯ	cornu17
61.49617	41.35412	Transoxiana	sites	ribat	ribat	Ribāṭ Māš ?	cornu17
60.33577	41.38465	Transoxiana	towns	cite	cite	Ḫīwah	cornu17
60.68254	41.38937	Transoxiana	towns	cite	cite	Kardarānḫās/Kardarānḫuwāš ?	cornu17
69.50903	41.40191	Transoxiana	towns	cite	cite	Nūǧākaṯ	cornu17
69.39376	41.43060	Transoxiana	towns	cite	cite	Ḫātūnkaṯ ?	cornu17
61.27533	41.43986	Transoxiana	villages	localite	localite	Baġirqān ?	cornu17
71.83079	41.48396	Transoxiana	capitals	cheflieu	cheflieu	Karwān	cornu17
71.83079	41.48396	Transoxiana	regions	district	district	Karwān	cornu17
60.94019	41.50228	Transoxiana	waystations	etape	etape	Šurāḫān	cornu17
69.53615	41.51080	Transoxiana	towns	cite	cite	Barkūš ?	cornu17
69.69791	41.59198	Transoxiana	towns	cite	cite	Ḫarġānkaṯ	cornu17
60.20210	41.64105	Transoxiana	towns	cite	cite	Arḏaḫušmīṯan/Raḫušmīṯan ?	cornu17
59.97545	41.65733	Transoxiana	regions	region	region	Ḫuwārizm	cornu17
60.70385	41.72062	Transoxiana	capitals	capitale	capitale	Kaṯ	cornu17
59.93725	41.84474	Transoxiana	villages	localite	localite	Daskāḫān Ḫās ?	cornu17
59.74298	41.86361	Transoxiana	towns	cite	cite	Wazārmand/Ūzārmand	cornu17
60.53918	41.87659	Transoxiana	villages	localite	localite	Darḫāš ?	cornu17
60.37258	41.88381	Transoxiana	towns	cite	cite	Ġardamān	cornu17
68.10841	41.90165	Transoxiana	waters	riviere	riviere	Nahr Šāš/Ṣayḥūn	cornu17
60.42876	41.99476	Transoxiana	villages	localite	localite	Nūzkaṯ ?	cornu17
59.39815	42.00196	Transoxiana	towns	cite	cite	Nūzwār ?	cornu17
69.82576	42.02949	Transoxiana	towns	cite	cite	Ǧarkard/Ġarkard	cornu17
60.19436	42.05520	Transoxiana	towns	cite	cite	Wāyḫān	cornu17
59.02814	42.09511	Transoxiana	towns	cite	cite	Kīt/Ǧīt ?	cornu17
60.25053	42.19314	Transoxiana	towns	cite	cite	Ardaḫīwah	cornu17
59.71005	42.21861	Transoxiana	towns	cite	cite	Zamaḫšar ?	cornu17
69.75409	42.23062	Transoxiana	capitals	capitale	capitale	Isbīǧāb	cornu17
69.75409	42.23062	Transoxiana	regions	circon	circon	Isbīǧāb	cornu17
59.81853	42.26880	Transoxiana	villages	localite	localite	Nūbāġ ?	cornu17
69.62235	42.26934	Transoxiana	towns	cite	cite	Ǧamūkat	cornu17
59.31292	42.28887	Transoxiana	towns	cite	cite	Ǧurǧāniyyaŧ al-Ṣuġrá	cornu17
68.89105	42.36818	Transoxiana	towns	cite	cite	Subānīkaṯ	cornu17
74.76957	42.38249	Transoxiana	regions	region	region	al-Ḫarluḫiyyaŧ	cornu17
59.50470	42.39769	Transoxiana	regions	canton	canton/cite	Mazdāḫkān/Mazdāḫqān	cornu17
59.21993	42.45632	Transoxiana	capitals	capitale	capitale	al-Ǧurǧāniyyaŧ	cornu17
70.19287	42.45971	Transoxiana	towns	cite	cite	Baḏaḫkaṯ ?	cornu17
70.50767	42.56503	Transoxiana	towns	cite	cite	Tamtāǧ ?	cornu17
71.66129	42.59356	Transoxiana	towns	cite	cite	Šalǧī	cornu17
70.80406	42.62635	Transoxiana	waystations	etape	etape	Bārǧāḥ/Bārǧāḫ/Bārǧāǧ ?	cornu17
68.12972	42.63098	Transoxiana	towns	cite	cite	Wasīǧ	cornu17
68.31763	42.66945	Transoxiana	towns	cite	cite	Kadar	cornu17
59.30953	42.67871	Transoxiana	towns	cite	cite	Maḏmīniyyaŧ/Madkamīniyyaŧ !?	cornu17
68.29439	42.74490	Transoxiana	regions	region	region	Fārāb/Bārāb	cornu17
59.43545	42.74561	Transoxiana	towns	cite	cite	Maḏmīniyyaŧ/Madkamīniyyaŧ !?	cornu17
73.56945	42.77192	Transoxiana	villages	localite	localite	Asbaraŧ	cornu17
74.26008	42.77832	Transoxiana	towns	cite	cite	Nūškaṯ/Nūzkaṯ	cornu17
75.26356	42.80107	Transoxiana	waystations	etape	etape	Sāriġ ?	cornu17
59.79383	42.80533	Transoxiana	towns	cite	cite	Kardar/Kurdar/Kurdur ?	cornu17
73.19654	42.81670	Transoxiana	towns	cite	cite	Mīrkī ?	cornu17
74.54582	42.83233	Transoxiana	regions	canton	canton	Ḫaranǧawān ?	cornu17
71.44044	42.83695	Transoxiana	towns	cite	cite	Ṭarāz	cornu17
74.79378	42.84796	Transoxiana	waystations	etape	etape	Ǧūl ?	cornu17
72.94179	42.87068	Transoxiana	waystations	etape	etape	Kūlān ?	cornu17
72.10394	42.88984	Transoxiana	waystations	etape	etape	Kūl Šūb ?	cornu17
72.49720	42.89268	Transoxiana	waystations	etape	etape	Ǧūl Šūb ?	cornu17
71.70197	42.89978	Transoxiana	villages	localite	localite	Nūšaǧān al-Suflá ?	cornu17
59.88682	42.94872	Transoxiana	waystations	etape	etape	Ǧuwīqān	cornu17
75.87766	43.06700	Transoxiana	towns	cite	cite	Nawīkaṯ ?	cornu17
59.95269	43.19354	Transoxiana	towns	cite	cite	Qaryaŧ Barātikīn/Qaryaŧ Farātikīn/Qaryaŧ Qarātiǧīn ?	cornu17
76.21861	43.21825	Transoxiana	villages	localite	localite	Kubāl ?	cornu17
68.31570	43.25000	Transoxiana	towns	cite	cite	Šāwaġar	cornu17
67.26184	43.82577	Transoxiana	towns	cite	cite	Ṣabrān/Ṣawrān	cornu17
59.76477	44.26024	Transoxiana	waters	lac	lac	Buḥayraŧ Ḫuwārizm	cornu17
43.91477	12.66455	Yemen	villages	localite	localite	ʿĀraŧ	cornu8
43.49950	12.69260	Yemen	regions	mikhlaf	mikhlaf	al-Mandab	cornu8
43.49950	12.69260	Yemen	sites	port	port	al-Mandab	cornu8
45.03942	12.79365	Yemen	towns	cite	cite/port	ʿAdan	cornu8
44.60835	12.83410	Yemen	villages	localite	localite	al-Maḫnaq	cornu8
44.86953	13.06747	Yemen	towns	cite	cite	Laḥǧ/Lahǧ	cornu8
44.96348	13.14229	Yemen	capitals	cheflieu	cheflieu	Abyāyn	cornu8
44.96348	13.14229	Yemen	regions	region	region	Abyāyn	cornu8
45.17945	13.20320	Yemen	regions	region	region	Aḫillaŧ	cornu8
44.52977	13.22221	Yemen	regions	region	region/mikhlaf	al-Maʿāfir	cornu8
44.10309	13.23247	Yemen	regions	region	region	Ḏubḥān	cornu8
43.26069	13.32902	Yemen	towns	cite	cite	Muḫā	cornu8
45.26900	13.36042	Yemen	regions	region	region	Yāfiʿ	cornu8
43.83575	13.38540	Yemen	regions	region	region	Rakb	cornu8
43.95691	13.61931	Yemen	regions	region	region	Šarʿab	cornu8
44.17420	13.66709	Yemen	regions	region	region	al-Sakāsik	cornu8
44.17508	13.69225	Yemen	regions	mikhlaf	mikhlaf	al-Ǧanad	cornu8
44.17508	13.69225	Yemen	towns	cite	cite	al-Ǧanad	cornu8
43.97403	13.78649	Yemen	towns	cite	cite	al-Muḏayḫiraŧ	cornu8
43.58641	13.78649	Yemen	regions	region	region	Qufāʿaŧ	cornu8
45.89739	13.81354	Yemen	regions	region	region	Daṯīnaŧ	cornu7
44.72906	13.87387	Yemen	regions	region	region	Badr	cornu8
43.94813	13.88026	Yemen	sites	mont	mont	Ǧabal Ḥimyar	cornu8
44.38842	13.89347	Yemen	regions	region	region	Maytam	cornu8
44.56313	13.90626	Yemen	regions	region	region	Huǧr wa-Badr	cornu8
43.48282	13.93140	Yemen	towns	cite	cite	Ḥays	cornu8
44.85637	13.96335	Yemen	regions	region	region	Kaḥlān	cornu8
44.17683	13.97911	Yemen	capitals	cheflieu	cheflieu	al-Ṯuǧǧaŧ	cornu8
44.17683	13.97911	Yemen	regions	mikhlaf	mikhlaf	al-Ṯuǧǧaŧ	cornu8
45.58857	13.98039	Yemen	regions	region	region	al-Sarw	cornu8
43.88228	14.00041	Yemen	regions	region	region	ʿUnnaŧ	cornu8
44.84320	14.02916	Yemen	regions	region	region	Nasafān	cornu8
43.40380	14.15093	Yemen	waters	wadi	wadi	Wādī Zabīd	cornu8
44.74355	14.16433	Yemen	regions	region	region	Damṯ	cornu8
44.74355	14.16433	Yemen	towns	cite	cite	Damṯ	cornu8
44.03504	14.19370	Yemen	regions	region	region	al-Suḥūl	cornu8
43.32654	14.20796	Yemen	capitals	capitale	capitale	Zabīd	cornu8
44.41651	14.21583	Yemen	regions	region	region	Yaḥṣib	cornu8
44.38227	14.23881	Yemen	towns	ville	ville	Ẓafār	cornu8
44.23214	14.25242	Yemen	regions	region	region	al-Ḥaql	cornu8
44.08509	14.25370	Yemen	waters	wadi	wadi	Wādī Suḥūl	cornu8
43.25543	14.26412	Yemen	waters	wadi	wadi	Wādī Rimāʿ	cornu8
43.67157	14.27880	Yemen	regions	mikhlaf	mikhlaf	Ǧublān	cornu8
43.67157	14.27880	Yemen	towns	cite	cite	Ǧublān	cornu8
43.25806	14.35515	Yemen	regions	region	region	Rimāʿ	cornu8
44.99684	14.38257	Yemen	regions	region	region	Radāʿ	cornu8
44.59298	14.42424	Yemen	regions	region	region	Ruʿayn	cornu8
44.84407	14.42679	Yemen	towns	cite	cite	Radāʿ	cornu8
44.37788	14.43955	Yemen	regions	region	region	ʿAns	cornu8
43.03243	14.44273	Yemen	towns	cite	cite	Ġalāfiqaŧ	cornu8
44.76857	14.48460	Yemen	regions	region	region	Ṯāt wa-Radāʿ	cornu8
44.39720	14.56364	Yemen	regions	mikhlaf	mikhlaf	Ḏimār	cornu8
44.39720	14.56364	Yemen	towns	cite	cite	Ḏimār	cornu8
44.07982	14.80399	Yemen	regions	region	region	Alhān	cornu8
42.94507	14.82308	Yemen	towns	cite	cite	ʿIṭnaŧ	cornu8
43.71898	15.06484	Yemen	regions	region	region	Ḥarāz	cornu8
43.50125	15.08010	Yemen	regions	region	region	Hawzān	cornu8
44.27297	15.09101	Yemen	towns	cite	cite	al-ʿUrf ?	cornu8
45.44152	15.10298	Yemen	regions	region	region	Ǧawf Murād	cornu8
50.21937	15.14685	Yemen	regions	region	region	Mahraŧ	cornu7
43.03638	15.18964	Yemen	regions	region	region	Surdud/Surdad	cornu8
43.07237	15.22352	Yemen	towns	cite	cite	al-Mahǧam	cornu8
42.73173	15.22479	Yemen	regions	mikhlaf	mikhlaf	al-Ḥirdaŧ	cornu8
42.73173	15.22479	Yemen	towns	cite	cite	al-Ḥirdaŧ	cornu8
44.69438	15.28324	Yemen	regions	region	region	al-Ḫawlān	cornu8
43.17773	15.28451	Yemen	waters	wadi	wadi	Wādī Surdud	cornu8
48.67779	15.30551	Yemen	regions	mikhlaf	mikhlaf	Kindaŧ wa Sakūn	cornu7
43.73654	15.34103	Yemen	regions	region	region	al-Uḫrūǧ	cornu8
42.56843	15.36876	Yemen	regions	ile	ile	Ǧazīraŧ Kamarān	cornu8
44.20186	15.37373	Yemen	capitals	capitale	capitale	Ṣanʿāʾ	cornu8
43.40292	15.37490	Yemen	regions	region	region	Milḥān	cornu8
44.64961	15.40346	Yemen	regions	region	region	Ḏū Ǧurraŧ	cornu8
45.33616	15.40854	Yemen	regions	region	region	Sabāʾ	cornu8
44.04470	15.45244	Yemen	regions	region	region	Wāḍiʿ al-Maʿlal	cornu8
44.25892	15.45562	Yemen	regions	region	region	Ruḥābaŧ	cornu8
43.90335	15.51632	Yemen	villages	localite	localite	Šibām	cornu8
43.78395	15.52891	Yemen	regions	region	region	Ḥaḍūr	cornu8
45.43900	15.55742	Yemen	capitals	capitale	capitale	Maʾrib	cornu7
45.43900	15.55742	Yemen	regions	mikhlaf	mikhlaf	Maʾrib	cornu7
44.36603	15.56063	Yemen	regions	region	region	Marmal	cornu8
44.12811	15.57151	Yemen	regions	region	region	Hamdān	cornu8
43.96174	15.58050	Yemen	regions	region	region	al-Maṣāniʿ	cornu8
44.81642	15.59445	Yemen	regions	region	region	Ǧawf Hamdān	cornu8
44.34672	15.62405	Yemen	regions	region	region	Ḫašab	cornu8
43.01443	15.67118	Yemen	waters	wadi	wadi	Wādī Mawr	cornu8
44.11406	15.70742	Yemen	regions	region	region	Bawšān	cornu8
42.89942	15.73119	Yemen	towns	cite	cite	Mawr	cornu8
43.94901	15.78083	Yemen	regions	region	region	Bawn	cornu8
43.68913	15.81462	Yemen	regions	region	region	Qudam/Qudum	cornu8
