id,diedAt,country,city
HA0355,285,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA0355,285,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0356,286,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0357,286,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0358,290,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0359,289,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA0359,289,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0359,289,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0360,287,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0361,290,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0362,290,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA0363,290,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0364,291,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0364,291,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0366,292,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0367,292,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA0368,293,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA0368,293,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0369,293,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0370,293,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0371,295,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0373,297,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0374,299,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0374,299,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0375,301,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0376,0,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0377,300,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0378,300,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0381,304,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0381,304,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0382,306,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0383,311,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0384,212,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0385,306,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0386,307,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0389,310,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0390,311,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0391,312,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0392,315,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0393,318,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA0394,317,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0395,318,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0396,319,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0397,320,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0398,321,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA0399,322,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0400,322,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0401,323,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0402,324,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0404,326,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0405,328,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0406,332,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA0407,330,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0408,333,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0409,334,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0410,334,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0411,335,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0412,336,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0413,337,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0414,338,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0415,338,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA0416,340,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0416,340,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0417,340,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA0417,340,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0419,340,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA0419,340,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA0420,341,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0421,341,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0423,344,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0423,344,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0424,344,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA0425,345,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA0426,348,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0428,350,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0429,350,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0430,350,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0431,350,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0432,350,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0433,351,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0434,352,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0434,352,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0435,353,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0436,353,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0438,355,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA0438,355,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0439,360,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0443,359,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0444,360,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0446,361,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0447,369,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA0448,370,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0449,370,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0450,362,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0450,362,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA0451,364,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0453,370,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0454,370,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0455,371,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0456,370,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0456,370,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0457,381,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA0457,381,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0458,376,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0459,377,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0460,379,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0461,380,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0462,380,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0463,382,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0465,395,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0467,398,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0469,398,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA0470,398,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA0472,399,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0473,399,MACROREG-RUM,AMID_402E379N_S_AQUR
HA0475,401,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0476,400,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA0477,401,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0478,401,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0479,401,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0480,401,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0481,404,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA0482,415,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0484,406,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0484,406,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0486,407,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0487,408,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0488,410,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0489,410,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0490,412,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA0491,413,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA0492,415,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0492,415,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA0493,418,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0494,420,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0495,418,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0495,418,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA0496,415,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0497,416,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0498,420,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0499,420,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0500,421,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0502,423,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0503,421,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0504,421,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0504,421,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0505,423,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0506,425,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA0507,426,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0508,428,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0509,428,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0510,436,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0511,430,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0512,431,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA0513,432,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0514,433,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0515,433,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0516,434,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA0517,437,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0519,439,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0520,440,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA0521,440,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0522,442,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0523,445,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0524,446,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0525,446,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0528,449,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0528,449,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA0529,449,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA0530,449,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0532,450,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0534,459,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0535,459,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0536,460,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA0537,460,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0538,463,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0539,463,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0540,470,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0541,474,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0543,480,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0544,486,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0547,482,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0548,485,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0549,489,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0550,489,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0550,489,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA0551,493,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA0552,498,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0553,500,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0554,493,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0554,493,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA0555,494,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0556,499,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0557,500,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0558,500,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA0559,500,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0559,500,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0560,507,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0561,510,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA0562,512,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0562,512,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0563,517,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA0564,517,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0565,518,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0566,518,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA0567,520,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0568,520,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0569,520,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0571,532,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0571,532,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0573,536,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0573,536,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA0574,536,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0577,540,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0578,540,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0579,541,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0579,541,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA0580,544,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0582,545,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0583,548,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA0584,553,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0585,550,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0586,550,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA0588,552,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA0589,553,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0589,553,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA0589,553,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA0590,555,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA0591,559,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA0592,562,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0593,560,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA0594,552,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0595,559,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0596,563,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA0597,565,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0598,566,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA0599,575,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0600,576,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0601,577,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0602,580,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA0603,580,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0604,585,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA0605,586,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA0606,578,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0606,578,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0606,578,MACROREG-RUM,AMID_402E379N_S_AQUR
HA0607,586,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0608,599,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA0609,594,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA0610,589,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0610,589,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0611,590,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA0612,592,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0613,593,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0614,596,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0616,601,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0618,601,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA0619,601,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0620,603,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA0621,603,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0622,609,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0623,616,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA0623,616,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA0624,618,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0625,619,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0628,625,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0631,622,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0632,625,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0633,627,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0633,627,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA0633,627,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA0634,634,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0635,628,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0636,630,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA0637,630,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA0638,631,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0639,631,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0641,636,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA0641,636,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA0642,637,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA0643,638,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA0643,638,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0644,637,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0645,638,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA0646,638,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA0647,541,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0648,641,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0651,642,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0653,643,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA0654,644,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA0655,651,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0656,630,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA0657,652,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA0658,653,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0659,637,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0660,656,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0660,656,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA0661,656,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA0662,657,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA0663,662,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA0664,665,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0666,657,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA0667,658,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0668,668,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA0669,662,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA0669,662,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA0671,670,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0672,668,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA0673,673,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0674,675,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA0675,672,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA0676,673,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0678,675,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA0679,674,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0680,677,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA0681,677,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA0682,680,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0683,680,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA0684,681,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0687,687,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0687,687,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA0689,689,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA0690,690,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA0691,689,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA0693,694,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0693,694,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA0694,694,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0695,694,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA0696,694,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA0696,694,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA0697,696,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0697,696,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA0698,696,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA0699,699,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0700,695,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA0700,695,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0701,695,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA0702,697,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA0703,699,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0703,699,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA0704,699,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA0705,700,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA0705,700,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA0706,800,MACROREG-RUM,AMID_402E379N_S_AQUR
HA0708,701,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA0709,702,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0710,708,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA0711,709,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA0712,710,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA0713,711,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0713,711,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA0714,710,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA0714,710,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA0715,710,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA0716,712,MACROREG-RUM,AMID_402E379N_S_AQUR
HA0717,717,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA0719,717,MACROREG-RUM,AMID_402E379N_S_AQUR
HA0720,721,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA0721,721,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
